D01_V1_SAT.bam	D02_V1_SAT.bam	D03_V1_SAT.bam	D06_V1_SAT.bam	D07_V1_SAT.bam	D08_V1_SAT.bam	D09_V1_SAT.bam	D10_V1_SAT.bam	D101_V1_SAT.bam	D102_V1_SAT.bam	D119_V1_SAT.bam	D12_V1_SAT.bam	D128_V1_SAT.bam	D130_V1_SAT.bam	D133_V1_SAT.bam	D135_V1_SAT.bam	D139_V1_SAT.bam	D14_V1_SAT.bam	D141_V1_SAT.bam	D15_V1_SAT.bam	D162_V1_SAT.bam	D164_V1_SAT.bam	D17_V1_SAT.bam	D171_V1_SAT.bam	D177_V1_SAT.bam	D181_V1_SAT.bam	D185_V1_SAT.bam	D19_V1_SAT.bam	D191_V1_SAT.bam	D198_V1_SAT.bam	D199_V1_SAT.bam	D20_V1_SAT.bam	D201_V1_SAT.bam	D207_V1_SAT.bam	D21_V1_SAT.bam	D22_V1_SAT.bam	D25_V1_SAT.bam	D26_V1_SAT.bam	D31_V1_SAT.bam	D32_V1_SAT.bam	D33_V1_SAT.bam	D34_V1_SAT.bam	D40_V1_SAT.bam	D41_V1_SAT.bam	D42_V1_SAT.bam	D43_V1_SAT.bam	D46_V1_SAT.bam	D47_V1_SAT.bam	D48_V1_SAT.bam	D49_V1_SAT.bam	D52_V1_SAT.bam	D55_V1_SAT.bam	D57_V1_SAT.bam	D59_V1_SAT.bam	D61_V1_SAT.bam	D64_V1_SAT.bam	D68_V1_SAT.bam	D70_V1_SAT.bam	D72_V1_SAT.bam	D74_V1_SAT.bam	D75_V1_SAT.bam	D78_V1_SAT.bam	D81_V1_SAT.bam	D82_V1_SAT.bam	D87_V1_SAT.bam	D93_V1_SAT.bam	D98_V1_SAT.bam
AGAP11	5.66744872548381	4.76797621783766	5.73451280981893	6.02393341968751	4.96966038273296	5.63298063818839	6.25700910046795	4.215091218904	5.30791017933698	5.47319304526204	5.64020176073504	5.60883489896661	6.62023618129345	5.93502919459326	5.2089219271157	5.2149241683813	4.59791928092539	5.45311718146153	5.87291963043903	3.70720232724347	6.70905010881795	5.4809057671437	5.28026788484435	5.49716491101842	6.54508231086929	6.68289237643271	6.31650812504349	6.37089430554028	5.482819606266	6.54895176247603	5.73087711431725	5.16437234809855	5.15985961581356	6.08477417947767	5.07708950693147	5.32029586798438	5.83525827404394	5.02676228846916	5.11053803599608	4.59446793838638	6.28008938694593	4.91467691746969	5.98807637991039	5.8144398087042	5.19752839929244	6.67782503037209	5.90792662799157	6.27889094403095	6.06025037872081	5.4969583114818	6.45262349263104	6.00227746176725	6.2912507375694	6.44597599154189	6.48217149128678	5.17511040510017	5.70824105191728	6.51323567323448	6.27043762423865	5.76796672789073	5.59348762622004	5.85365649993708	6.08737245034848	5.30497149800438	6.15613793469208	5.73738158758149	5.31310753969655
AK4	6.42068031082715	6.24938629187581	7.05632970246245	6.48274092114723	6.26357801259707	6.14392443538319	6.65623817969105	6.8333982369185	6.92181262310642	6.69448403128551	6.77012463715436	6.37910994816851	5.7660656020414	7.609799459386	7.0459280002795	7.16833966115952	6.99777920141868	6.99208361978468	6.69474088966042	7.11572849569007	7.4557221220494	7.23270655049757	6.83249168232497	6.58581446421735	7.26487555746594	7.25951878067209	6.79527580861729	7.17929202969914	6.91290706997288	6.93941935422442	6.86745574533624	7.45849250321472	7.03873090808504	6.42207270253294	7.27761741327925	6.80489968058719	6.1032735944022	5.78261503286553	6.90603245068009	7.2828162204795	6.46856582773315	6.79677188676954	6.82404243138821	6.74383919271692	7.12715440504383	6.76189194760162	7.54184263854151	7.46697111632125	6.35106134925428	6.931608889221	6.79052578875359	6.79843179814426	7.18518573092704	7.46251407066733	6.96968377867253	7.20651526159026	6.70883444766253	6.07729726042819	6.86102093545741	7.03720503259656	6.15587922672938	7.13624478505338	6.59698775928309	6.41870032603736	6.78645811918813	6.5509929659398	7.21138431766096
AKAP12	7.43033975876144	7.37949578466524	8.40465875568547	7.64216639126954	8.38195177091722	7.22162886962166	8.66845592973818	7.3465814366111	8.41317427725413	8.44501511997677	8.83785930083767	7.70833030986965	7.34600963885701	8.94002171316566	8.63399521265322	7.45160735742908	8.61463257687555	8.53673677315335	8.25223031321401	8.69572607854015	9.02992958589315	8.89435408608619	8.35206065604035	8.80217320559714	8.81278573910798	9.11136266453954	8.03665165014397	8.70561937893415	8.85407185490665	8.72392616821046	8.15630438477382	9.25335271195463	8.36498745198111	7.79026646167042	7.9405292110865	7.88399519454997	7.95022824919831	7.33958594457096	8.81986570107516	8.90033464856876	8.87755373385775	8.19202876566236	8.4461698776953	8.35783614084254	8.62952515808918	8.3938267144569	9.40678929001479	8.71518280270244	7.72165838881239	8.83694611837457	8.3269079049482	8.89241150102845	8.33858480726111	8.75636780063586	8.87401243341932	8.78353232691926	8.65730318609657	7.95621892298989	8.18855586046254	8.73849447889289	8.2873653014436	7.58210568816626	8.01553664632817	7.85817581987036	7.61433048113583	8.3800419170143	8.8730265361444
ALDH1A1	6.7158541230671	5.53180292770399	6.30734173858036	6.43801057501631	6.11583094003665	6.84946332833398	7.63301656553385	5.59085236458891	7.52778337870616	5.97950371945134	7.20781116675056	6.15087830950122	5.44917391610329	7.33914299734272	6.50661577317693	5.88813381822104	7.91891598260902	6.37185326818892	5.89398094610678	6.32956519340194	6.54866348765478	7.8416359008205	6.13342163377195	7.35429475347922	5.96145711221015	6.73537340143681	6.56817114651293	7.08935609868173	6.71301407038163	7.18673884606512	5.64243819571917	7.15716715674043	6.22925100854988	6.57716252970072	6.07000170896275	6.50183816579323	6.62882540825207	6.0339504675401	6.3903005836542	6.52212782783533	6.76410092529177	6.63241283211534	6.00182276155105	5.96435599486424	5.98562813284357	6.27794855018843	7.48598419549167	6.42043280321584	6.6191566738427	6.74310846170469	6.45392240420123	7.04279498282516	6.29340622610968	6.7275739860663	7.90446119795842	6.83313549183443	8.12461530156084	7.08237846372124	6.99295029900438	7.00772787239347	6.88838215170028	5.83301007640809	7.04429213181518	7.16017572341773	6.54345895711647	7.02878809135487	6.82995986164551
ALDH1A3	4.55535412888434	6.26816175525351	6.04554396602308	5.88386251324733	4.82648695220784	6.36581196376009	4.52905836912494	6.48207598745554	5.69821614511071	4.98197396834021	4.58735534803593	5.91147904354535	5.8345647714809	4.24472319242029	5.5419425099237	5.71434544139672	4.36527378551587	7.36428139568597	5.45788902792505	6.19741361416229	4.73833981142942	4.5683328197525	6.25067400540378	5.60599051851727	5.317358836756	5.53136127768361	6.02247533515524	5.47883896534279	6.73892672355518	5.17083728515004	6.09240125579665	6.30662615408299	5.86305860343105	5.79982590040369	5.34952869709109	6.08485802303264	5.18077853903069	6.6090652816859	6.06809077064829	5.57310516974353	6.67890004884324	4.68303178183622	5.41310462054044	5.02264120357891	5.73106106689202	5.11253397452735	4.06880275232593	4.40364975168291	5.97011799930868	5.2740974391764	5.75218005863933	5.25558049522565	6.03201319618522	5.06130675865119	4.85604845685434	5.53824808445026	5.20673738258995	5.06708084829654	5.16235288109282	4.73581967404024	5.61030126786391	4.56013629079121	4.71671393170278	5.58124499741341	4.91098123825501	4.93812578669988	5.59421246944424
ALDH2	10.5103973709185	8.86950120663115	9.53911710911582	9.67683188577856	9.99202436511159	8.69926380144718	10.4148070507808	9.62899806065908	10.093313917096	9.80422486052576	10.1146019191562	9.39725021707054	9.01583213912007	10.9780755460061	10.2285811210335	9.92731474200735	10.4518250972948	9.20874109146029	10.2884677138545	8.53947118277322	9.9089291209088	10.9038463468219	9.84539236743577	10.1196194257312	10.5399362999848	10.1815153228412	9.93644940539319	9.63766654731999	10.5995093330788	10.1307851671906	9.35884977344572	9.79235161790547	9.32212714836603	9.70050781435956	10.4510747145449	9.4744969462221	9.75024172823359	8.69485881629513	9.5315971479224	9.82162714097359	9.85939338963806	9.5918368763346	9.74877088585673	10.1151706212527	9.93444437527256	9.98418974061178	10.5311852559288	10.292702151221	9.72206525654974	9.82124134045226	9.71583647965403	10.1338562560725	10.1312231099305	9.70506879086551	10.370755577541	9.46511454630193	10.2300838875865	10.0289249328618	10.8517341561701	10.5167188605195	10.0659851148378	10.6659875075159	9.50130535809885	9.48172628870683	10.6174274655367	9.75070636540511	9.59366097016474
ALDH6A1	6.64722962314724	5.78961148648325	6.2485795104943	6.02393341968751	5.91813542387859	5.31933491566943	6.474057848274	6.03206585796356	6.03248171434581	6.57254642857293	5.7567521631954	5.79564771128676	4.67840956094969	7.37714770619948	6.48486614313003	4.81448777552785	6.08948878708623	5.25765727448795	5.86440825301158	4.34463542796347	5.99080397031553	6.91347320070896	5.90791762073033	6.07488247829562	6.429828063228	6.38389323206498	5.64388360294312	6.47983218676972	6.98025218743685	6.58219694439403	5.9980126389417	5.69636337136588	6.43585011608553	6.27217156013719	6.32959058076302	6.03354489625995	5.97418289190243	5.09151910865255	5.32904384149321	6.42178265653961	6.26613647575777	5.75446998177983	6.61037358487391	6.401340459232	6.53330162527905	6.37503572648266	7.11809405331618	7.0128826575561	6.18819763913315	6.24128678368125	6.98635520210369	6.55860394396212	6.6294181558956	6.46338930909577	6.57978820593207	5.40891692164152	5.85018488770397	6.24732518492234	7.06918957879486	7.26735390530875	5.83435000952998	6.32213091509369	5.8136352426172	5.36225813166099	6.42855219158652	5.86339997318753	5.8879818204608
ALG9	5.26340530359516	4.86983016055919	5.01261792102146	4.81641455887995	4.81055523709153	4.43471749986117	4.74485133244275	4.70565377181437	4.4383336452169	5.55932987597093	4.26211970196426	4.51513921413752	4.93912544056667	4.9273331239649	4.88086580152528	4.87474864876095	4.44706222878577	4.76318590968572	5.17090079491277	4.57840924733121	4.61488774858008	4.76417852770582	4.89645407195854	4.60112970335667	4.91238194057197	4.75582591772274	4.61109915166051	4.75482747183353	4.86433686260824	4.40644913703868	4.93098215496009	4.46681359696448	5.5004062920268	4.55121709313106	5.00454175992193	4.91380565805773	4.25332687296949	3.83870857038936	4.29779842203204	5.47200630047317	4.43397125870062	4.1755207178831	5.0526983312171	5.40973607136942	4.32025406392894	4.50000324009721	4.80570019328749	4.63169750454494	4.73163672024992	4.48365760693206	4.04473304494582	4.93837505445489	4.80954887610683	4.8656433723236	4.66590624361855	5.15604328554847	4.60179194851019	3.99836601529611	4.59880157472254	4.53385660105704	4.82678324781048	4.56013629079121	4.55302918364754	4.28968131312016	4.57000542449325	4.77835027297475	5.00363897850281
ALOX5	3.65394343259277	4.49796456894965	4.42408634749243	4.94329677799961	5.55196222444684	5.02390790451548	3.32102481591825	5.16247138835675	3.80772386275001	3.71395945167838	4.79923058794766	5.25215611587486	3.31460808096677	2.62238933073499	3.9428562143596	4.08547159599305	4.0001546741879	5.10444125352194	3.19156118467908	4.35230530647411	3.32987510639514	2.07636770494243	4.26251760802295	4.35012092445467	2.63565076331654	3.26134472998913	3.80776214174118	4.22563944021654	4.44587665105479	4.30871819902328	3.04159832714598	4.40839066831968	4.09453959443352	4.62728699563841	4.51086748524883	4.18834007362459	3.41916939830682	4.60198180173268	4.09777751265423	3.69726311681813	4.9350285704974	3.91138976073459	5.18309655048659	4.82091720122281	2.05444072967764	4.50000324009721	3.38493358670392	3.86002191115967	4.41888847351678	4.38792211233972	2.09612471590653	3.54194123418409	2.65566085593473	3.03200073217143	3.85576919165688	3.90431139044073	2.66344474388231	3.24567334233596	4.09925875641478	3.66929335355538	3.72154191998318	2.6634944944193	4.58163237973949	3.47635365355669	2.97329995243708	2.72268699084397	3.47742062602424
ALPK3	6.23183182391157	4.57538492589495	5.78761744759076	5.22563871310964	7.47529544171756	4.20750480201071	5.7822189141705	4.8573390158949	5.76503753163813	6.35009839608107	5.92499637819703	4.90932864883471	3.72067441010163	7.36191996007247	6.05911720011612	5.37786845798382	5.68834210893637	4.25255091538742	5.89398094610678	3.6951897350908	5.97654472318882	6.65880090277668	5.55356115875969	4.91496597323741	5.62741583749967	6.69967249316381	5.23938103075551	5.68589201287606	5.78100292900907	5.28292416356279	5.22826787144846	5.43537648751705	4.84895943552441	4.91720070405155	5.59045223117003	4.89563261431578	5.56219841551309	4.15377395057417	4.92271565343406	5.41261984029951	6.5066450083028	5.90471649258484	5.65558381646802	5.49413379043379	7.13432568470011	6.8021570345298	6.3355817602053	6.42466621407847	5.76092411968844	5.85038996678149	7.27501363175457	5.93944167942357	6.08606450990814	5.47590273543873	5.4231797991293	4.57840497049596	4.98336066011347	6.74352218117147	6.71703315400918	6.39993768215002	5.22997984434238	5.9685383846393	5.39720721483438	4.98231660668218	6.08633254193397	6.03820299385576	5.43695313322901
AMICA1	3.41740000302975	4.85334607045682	4.67957101302019	4.74664774131077	5.44250604516265	4.59524259224758	3.92468994569824	5.07106915217569	3.86106311620407	4.25617741117409	4.42949995939113	4.55869939487635	2.37059776955436	2.8883943012685	4.39098722105246	3.81721166869382	4.47981808032415	5.53455685667005	3.39436066164566	4.15593913601416	3.07537498246078	2.96086128913802	5.0169146692008	4.21265057309795	3.35019488321434	4.05314187120741	2.70771852571587	3.35926226438753	3.19167443778167	3.23775311206783	3.48873024379397	3.75830474456411	3.92936148758588	4.88657313399748	4.05055707007733	4.44552359787961	4.452878041488	4.72500661071756	3.90434362679519	3.37517390643131	4.78001045339233	3.58781527455712	4.79292688938168	3.71571742940052	3.05891927082755	3.98630365918861	2.70228941602886	4.04298091578491	4.34908311629671	4.40580776384408	1.34480933916304	3.97184200499193	2.8940029290894	3.17625988195689	3.94221641894932	4.56111494407375	3.29203689671637	4.29743824180935	3.2493226236935	3.26423064979335	4.05203654372801	2.00274538801435	4.30606547041118	4.16644046243315	2.54404645328958	3.7669307687934	3.65744201602723
AMPD3	4.29444364693867	3.7237073018386	4.43522336935687	4.94329677799961	4.42749878465137	4.84686352664567	3.84760126799439	4.96815838979651	3.95673196664963	4.45760082665214	4.21195865036764	4.1666782767076	2.82429703543272	3.79573109187952	4.46080929943692	4.70588786670681	4.37923125647395	4.47390377406304	3.61335420185308	4.11143524742761	3.80043370385292	2.89317613919248	4.06242962670042	4.6503638681955	4.64782577069198	3.67740231593249	3.61766386390973	4.4994743766279	3.62548564166996	3.81385880438912	4.06267094361411	3.79930007082947	5.03530283555073	4.57061389178633	4.5257562622283	5.08395620269393	3.38831852082422	3.16774444860577	3.49994061481969	4.29893341428894	4.76023720919443	3.0059857004757	4.8748881910975	4.82091720122281	3.15875302005	4.81972102293328	3.94596114925976	3.93316180792121	3.73418170387187	3.63785757555024	1.55307882750183	3.42937682809595	3.15015567638937	4.10805085107683	3.64511442548938	4.44022850540012	3.47148076712483	3.1953998980108	4.21535811132765	3.74023119403919	4.12405183990383	3.06863818526371	3.75875688273216	3.16002747666488	4.03049856271687	3.95986169793212	4.30344459777415
ANAPC16	7.31209627541123	6.88180985781673	7.30424550990805	7.01967885939859	7.09771006340847	6.97847393947955	7.46529821747796	7.19645726578193	7.15739778652161	7.1513601876451	7.29833308307658	7.18864783930182	7.0695318905478	7.21872536039519	7.37636494386909	7.41757624849374	7.39982996144724	7.06449989536595	7.22506734085952	6.96004045196642	7.5259457530335	7.56725397475407	7.31709641495615	7.01969269656509	7.53653956333685	7.129327369946	7.2111541631907	7.11481538890111	7.33018858373049	7.37441228964425	7.18504761013622	7.41216693399035	7.1704272883772	7.20999721510142	7.31809248632546	7.04406469765009	7.2916415981148	7.03387434008778	7.22888364383667	7.72008248873301	7.15646193419823	7.4504554207803	7.07114637237894	7.12172978177535	7.10646640156418	7.3200255493914	7.3797413546386	7.30968751254276	7.0733360437701	7.3348981988079	7.46672186554702	7.38122800485935	7.48272978859148	7.31684845418768	7.27298170018812	7.55036352540274	7.44931327087914	7.14662909628998	7.29709212541566	7.45302437834014	7.29337996102378	7.42542841223318	7.47401146102038	7.26587261818841	7.62224497356668	7.3582761206745	7.41326232484087
ANKRD33B	4.70018276401571	2.91919909875373	4.75261546037664	4.70465870395869	5.64023887668776	4.19800891796135	4.1431945843033	3.59600521602304	5.02854396695489	3.74929338067479	3.12051798437606	3.93011257638636	3.78363047136756	4.90349188666966	4.20943455286322	4.71250747445729	4.75603942372952	3.55301046310427	4.42934856591624	3.08956887956964	4.70758988885706	4.2987100715437	3.48492578266033	3.69823377413476	4.07353840236094	5.27190264134442	4.34354165645609	5.12830127609621	3.66309250790685	4.76689919843051	3.74268625379253	4.29830041616275	4.30475799373979	3.4821361116223	4.48062088652095	4.47029374359212	4.22741424164708	3.27076137885229	4.29194988764635	3.625845794935	4.73005972687446	3.96822641338995	4.16166279771489	3.33588035615422	3.96330025038292	4.99765852498961	5.78787500823621	4.66070084305978	4.52557767105758	4.89484514915247	2.95360945805044	3.89973599444406	3.83825306489439	4.80205134695514	4.41091531256144	4.31517077082156	4.56272779146408	4.87815859087716	5.30676710159391	4.40878766065196	3.78215298899294	4.00527824748744	4.12358474684169	4.1390971075296	4.28101787001352	3.56804761838319	4.43358827928414
ANO9	1.93160347416369	2.38928699648229	1.99983114266709	2.6789529823235	0.916132401115619	2.46105304217645	0.810252591808006	1.09789095159025	0.811874516296338	2.07300601252035	1.73137907535753	2.24162892961905	2.32899247662671	1.00129461861435	1.64812541995778	0.690183722665008	-0.193527365782504	1.80248309737588	1.55138459853833	1.47115509165304	1.12076765769094	0.878510766638133	1.35088870039188	1.52074849569517	1.56633685819835	1.47379002067306	1.56154647148547	1.46157969251331	1.1264443886834	1.27623924807275	1.87320543338593	-0.0690304056048364	1.46497358987309	1.78761203110476	1.10033669647343	1.89952487827617	1.69089687524558	2.41361995897492	0.943943571068637	-0.322491978546266	1.89766001474801	1.37388840940695	1.89452810111397	2.11598859218271	1.46498574182067	1.95615853333309	0.571325271740288	0.70761760147619	2.45351492296238	1.57568314313574	1.38893806749441	1.48330515106665	1.63257577466041	1.35344796829409	1.42034991686564	1.59424121220454	0.754232390677242	1.81960312109563	0.764921015651597	1.12987222877717	1.75728799290178	1.39954537037251	1.81997596656649	2.16077602890301	1.82442904631573	1.67460720606579	1.43034390024798
APBB2	6.99861371466782	6.79815712193882	7.16401223935797	7.08734226903697	6.97800245631567	6.62338375658095	7.30152680206824	6.54242589191148	7.01103998428812	7.32709491785243	7.34213264497267	6.79339673007308	6.74510609346139	7.71170346942179	7.35042234660555	6.88894775946746	7.25879000781511	7.35819334271762	7.73380902647852	7.3425240591824	7.72330948590918	7.40155914317961	6.70230242994133	7.20740473212927	7.50577740866306	7.69149618336539	6.99633713641484	7.40776440309684	7.21937888706036	7.10244997756355	7.06303897647659	7.43510926544166	7.28939753777171	7.03834946952942	7.08163824723448	7.262899084536	7.09549865600544	6.48332025889784	7.35555073676561	7.41806149612058	7.27848080301462	7.27346043405518	6.93686755613491	7.0381047253103	6.97112210961961	7.35124297310696	7.62260914557307	7.47841970747695	7.21128577962784	7.42261318556681	7.2340187700481	7.34580704359454	7.11501766637083	7.52137273913696	7.63408005681693	7.60481602472028	7.70913105403402	7.07660351600833	6.88532549680739	7.55492674541008	7.13585563698436	6.65377247586546	7.16058331254106	7.21848934475871	6.728978742255	7.26086610578699	7.73582512357809
APLN	2.55676623516985	3.92642234747933	2.50160566626735	2.54691819403375	2.32283288372234	2.98736963116246	3.254325230929	4.31911631473818	2.34933102755047	3.76318815320198	2.40258064461364	2.18715729198083	2.45037311507623	3.40093938948698	4.07203353240855	3.946379145824	2.96105229258947	3.98395862880397	3.29652143055218	4.67942685926892	2.01826463617839	3.06705824404632	3.47093287907704	1.24114573184564	2.24914402910662	1.47379002067306	2.10771399146478	4.38533282970747	2.47282708274063	1.42580316214663	4.83763278851821	2.78688132591805	5.29503078634803	1.19461200697416	4.01582463825164	4.36478474973463	3.47895984968555	3.16774444860577	2.52186040369131	3.07159320071685	2.8388111696944	5.388602035697	2.71234149673167	4.13259013906625	3.58683178560642	2.33495545474027	1.32952976390971	3.99368240324013	3.08890679960705	2.28517717245983	3.83742827317404	3.73190214030221	2.76739544287861	3.72335532748638	2.15852360646421	1.76504416442958	0.928239757158072	2.13621443540809	1.1621402413468	1.40402662312602	5.12078549298827	2.49849106907317	2.04792655033409	3.21343950822515	2.47579774937127	3.37840921817429	4.02118276816649
APOBR	4.7138970141639	5.81110981231248	5.52113871675843	6.06071250768806	5.87282468028777	5.8696839748355	4.23253506696584	4.94666506868459	5.37260131274429	4.65309413528353	4.7924196524095	5.01083246939076	3.72869580601015	2.8883943012685	4.86113844878276	4.2216364106682	5.06752243571959	5.62747928837513	3.8559091719887	4.67942685926892	3.62870173214162	3.27635633658504	4.96294884354613	4.22570343860317	3.7917337528402	3.58408895190177	4.03123993107978	5.27538783627114	3.7530322116335	4.10198475182162	3.97390004297095	3.98843426785257	4.41510242502485	5.87456082916828	4.51086748524883	5.10218342114828	4.452878041488	6.02660926898896	2.92093577443777	3.76531121745532	4.93208596774833	3.80307572321574	5.61740029930786	4.71938551862213	3.20619332946369	3.85518332912372	3.25296426379453	4.56576035722454	5.06671098483522	4.1697623031407	2.14840632895918	3.93108086676951	3.13099926471796	3.21789369364955	4.02377521057244	4.45901992748165	2.78156678646353	4.04642838649906	4.29008031022396	3.60558357118625	4.73266193664822	2.78312806538944	4.39163165945625	4.58138478050677	3.30369089043106	3.40518148848501	3.98167594983499
