Symbol	log2FC_SAF1_SAF2.arc	pvalue_SAF1_SAF2.arc	padj_SAF1_SAF2.arc	log2FC_SAF1_SAF3.arc	pvalue_SAF1_SAF3.arc	padj_SAF1_SAF3.arc	log2FC_SAF2_SAF3.arc	pvalue_SAF2_SAF3.arc	padj_SAF2_SAF3.arc	Row.names	log2FC_SAF1_SAF2.all	pvalue_SAF1_SAF2.all	padj_SAF1_SAF2.all	log2FC_SAF1_SAF3.all	pvalue_SAF1_SAF3.all	padj_SAF1_SAF3.all	log2FC_SAF2_SAF3.all	pvalue_SAF2_SAF3.all	padj_SAF2_SAF3.all
DPCD	0.0313504207494379	0.918856813509765	0.979067807057066	0.523932257568842	0.0694373078123637	0.321400984908314	0.492581836819404	0.0985720238766041	0.921974867381084	DPCD	0.129615767970158	0.292071369961943	0.967109479622622	0.380279701346317	0.00402152342602335	0.0967135625275243	0.250663933376159	0.0474237753514452	0.999858517549214
DPEP2	1.48377032059425	0.000227272746258919	0.0423116064054927	1.12104306376149	0.00146621336153046	0.0405184626021376	-0.362727256832761	0.248841046477488	0.958146750506169	DPEP2	0.650494129491336	0.00210318909531684	0.2521418237169	0.631076699603233	0.00421469568423643	0.0978065044456939	-0.0194174298881029	0.925284258985617	0.999858517549214
DRD1	0.938641502343503	0.0371712313884974	0.367241861087514	1.62858409496907	0.000379075071665542	0.019458185798704	0.68994259262557	0.0795326357292891	0.917330765779016	DRD1	0.857202542715233	0.000755303995501998	0.195513872435672	1.40018621235376	4.96724448750265e-07	0.00056456812208773	0.542983669638531	0.0254627062999866	0.997759514906541
E2F2	1.29893252707347	0.00142766064674942	0.091402581406595	2.18017314813375	2.79048643097924e-07	0.000789651850238505	0.881240621060273	0.00853967376733018	0.751196382316557	E2F2	0.309696754861683	0.169406064347151	0.907487441471888	0.861443019706732	0.000358458325003474	0.0289772439174003	0.551746264845049	0.015296317753296	0.923707439515972
ECM1	0.32639688387888	0.248243148457544	0.679905595727022	1.07592729633348	0.000261064029284059	0.016353769988648	0.749530412454599	0.0107943290540618	0.779229396866941	ECM1	0.26466158147643	0.125965672233664	0.869303575177254	0.716099415218026	0.000168110442227196	0.0189951457618142	0.451437833741597	0.0115437277058729	0.876089988654418
EFHD2	0.199294750501842	0.250176151958648	0.681720708681939	0.671191244221705	0.000224165971551363	0.0153967200557293	0.471896493719864	0.0065059452231191	0.725010882027958	EFHD2	0.211465045253493	0.164265656633153	0.902394987924062	0.480192692455957	0.00344151802650505	0.0890267507273785	0.268727647202464	0.0846041236369424	0.999858517549214
EGFL6	1.78694371470241	0.021085680391669	0.300073983309476	1.87931163038094	0.0111291901325027	0.11635779621169	0.092367915678534	0.892448682498138	0.990893609116139	EGFL6	1.14537092780414	0.000728777546145039	0.192140850453091	1.20016402549067	0.000691203407208097	0.0399595247728176	0.0547930976865276	0.866671987041571	0.999858517549214
EIF4B	-0.0419819697351818	0.748520814361167	0.924903989346674	-0.42667127784148	0.00174217469771252	0.0428156771984455	-0.384689308106298	0.00365261180898871	0.672945539147503	EIF4B	-0.0351245801039721	0.614725092283327	0.992329621541324	-0.244178828994495	0.00144088031786432	0.0569760210631436	-0.209054248890523	0.0046811344361508	0.74708344871874
ENTPD3	-0.72598358887765	0.0461445428954991	0.397423946560559	-1.25441117989121	0.000718717635105169	0.0264440232658209	-0.528427591013564	0.11925872767175	0.923598043043093	ENTPD3	-0.360207706148944	0.0857449639426351	0.790731471996316	-0.685926913170645	0.00279400131824602	0.0800651020849935	-0.325719207021701	0.137341584799656	0.999858517549214
EPB41L4B	-0.716924290583842	0.0258717058111348	0.326952859717782	-0.94695864682335	0.00236053618551904	0.0507182323238597	-0.230034356239508	0.416931450467854	0.964426525246905	EPB41L4B	-0.3301951914026	0.0375581950924486	0.618247068810117	-0.552907226555096	0.00138565534885384	0.0557767902189605	-0.222712035152497	0.171712579206545	0.999858517549214
EPHX3	0.546550392109572	0.17647517538644	0.617539727032727	0.214551263106353	0.562987530312508	0.829156923742238	-0.331999129003219	0.373552319589984	0.963195811776739	EPHX3	0.756281038847135	0.000176910949220288	0.109925659583735	0.722409482505484	0.000547811881039708	0.0359977797906828	-0.0338715563416512	0.859347380212479	0.999858517549214
ESPL1	0.751016010258518	0.0628531680932195	0.445322721758119	1.07081161616606	0.00367889026627414	0.06294149743351	0.319795605907544	0.365932551937031	0.963195811776739	ESPL1	0.365945063769125	0.059368188331115	0.725016936087113	0.690348447715187	0.000817102386605757	0.0435398902681638	0.324403383946062	0.093978216899627	0.999858517549214
ESR1	-0.798616605882756	0.00204799161760013	0.111450128451631	-0.743116838366409	0.00211962775151802	0.0479083275658602	0.055499767516347	0.800619442368322	0.985628267101122	ESR1	-0.391477483961696	0.00149609528284748	0.245029951870354	-0.504863688321935	0.000152227602953027	0.017879300113624	-0.113386204360239	0.35808439462802	0.999858517549214
ETV5	-0.0605821227602606	0.659623738538588	0.893748628871251	0.423302704797798	0.00238961532678137	0.0508126028218246	0.483884827558059	0.000741783930124713	0.52947376033223	ETV5	0.0943739783069227	0.371809035912097	0.977833831262836	0.389463608991214	0.00075429751971601	0.0417857345844235	0.295089630684291	0.00751318407557225	0.793123550291601
ETV6	0.416131828432251	0.0134386917992281	0.247875290837152	0.503350851450454	0.00208095166142172	0.0473567574766918	0.0872190230182027	0.553072534768157	0.974364510634265	ETV6	0.294823055627624	0.000579651349242459	0.169767645041177	0.3885715080442	2.47784014862851e-05	0.00678404042231232	0.093748452416576	0.265126643104464	0.999858517549214
EXO5	0.14250767218741	0.338270282328074	0.740781028425927	0.310054061577182	0.0287659311367821	0.196148992604496	0.167546389389772	0.229963794652168	0.942338953530638	EXO5	0.250087613744475	0.00381826296848429	0.328467699222134	0.304437362688396	0.000907532207836822	0.0461447715820458	0.0543497489439213	0.526102499446577	0.999858517549214
EYS	0.010942664178482	0.965589961891171	0.991990662986954	-0.338389661802143	0.161762479702514	0.487523482829912	-0.349332325980625	0.145323613166416	0.929622016179078	EYS	-0.171985720627907	0.213964216007691	0.942644502098024	-0.458523400270231	0.00250090027991394	0.0756811727202384	-0.286537679642323	0.0485896341916906	0.999858517549214
FAM13A	-0.334621260544648	0.204961642491401	0.64321055435762	-0.940789003089181	0.000649907716726089	0.0249878920759713	-0.606167742544533	0.0171901605151585	0.864032635317417	FAM13A	-0.213043350927412	0.0812376257607168	0.777794268967938	-0.635791248338185	4.94934823087016e-06	0.00234879569209661	-0.422747897410773	0.00115927906090696	0.557503000375546
FAM166B	-1.32000446965777	0.00588980907412799	0.175073337373607	-1.60513120531473	0.000671403125664416	0.0256056140836275	-0.285126735656959	0.525671215604918	0.973272449974263	FAM166B	-0.882362885551435	0.000636251701786931	0.177614028987069	-0.960226135536025	0.000507590859461437	0.0346480590152385	-0.0778632499845903	0.766998048253189	0.999858517549214
FAM47E	-0.15323007393749	0.514995019606136	0.833084292210037	-0.678745174460193	0.00445949789887843	0.0694141207604301	-0.525515100522703	0.0232909511986676	0.873781996094419	FAM47E	-0.0361634111884516	0.791982710236083	0.997365210116601	-0.621189335646321	6.64681779959422e-05	0.010514527223647	-0.585025924457869	0.000114683208481763	0.324820636547416
FAM65B	0.73683266003727	0.0454460963511931	0.395702656783404	0.762228246574694	0.0270504328709759	0.189567397073521	0.0253955865374239	0.936712051049068	0.995017227880437	FAM65B	0.317563935614097	0.166477639638399	0.905296612166935	0.868098563618955	0.000503409896359314	0.0346480590152385	0.550534628004858	0.0190812853052395	0.962516255804158
FAM83F	-0.765610029035786	0.0493685675643111	0.407773416501715	-1.13638182397121	0.00302032475730142	0.0564601705005076	-0.370771794935424	0.29774966323162	0.963195811776739	FAM83F	-0.32889393930088	0.122003420343678	0.861481195417221	-0.730227767475528	0.00185606660329265	0.0655702735262467	-0.401333828174648	0.0735905573772142	0.999858517549214
FASN	-1.83438643837825	0.00101513454441801	0.0778224471352607	-1.72397107087874	0.000728951618329045	0.0265869789247262	0.110415367499506	0.81161996033368	0.986508567290806	FASN	-0.870183582195386	0.00208254919261917	0.2521418237169	-0.975703647399695	0.00131709672608732	0.0542412836646447	-0.105520065204309	0.706814912275479	0.999858517549214
FBXO27	-0.456154778280716	0.089537618574722	0.497005792551487	-1.01388752632042	0.000261216482962362	0.016353769988648	-0.557732748039706	0.0263446588805249	0.873781996094419	FBXO27	-0.205263214944736	0.227841863844264	0.946329625300154	-0.561775552543964	0.00259234958714159	0.0770506911735592	-0.356512337599228	0.0451585873461079	0.999858517549214
FBXO41	0.599521577490649	0.0590607982946923	0.436363794564678	0.856837833205384	0.00403644200929637	0.0663497151465678	0.257316255714735	0.35416726914496	0.963195811776739	FBXO41	0.403730570801956	0.0244257554768412	0.565685857427288	0.605368366790086	0.00155637623533389	0.0590883425665297	0.20163779598813	0.260760562535558	0.999858517549214
FCHO1	0.882922495368292	0.0118213369355075	0.233930204616077	1.60694648615565	1.64642397781012e-05	0.00423578688352126	0.724023990787358	0.0224778144935082	0.873781996094419	FCHO1	0.757072660631853	5.08044465645458e-05	0.0556386850568798	1.22814376433529	3.77407076721381e-09	1.34328613782058e-05	0.471071103703433	0.00832431584109348	0.83093511016367
FCN1	1.00574063733873	0.0686508185111146	0.457565466614016	1.79428660669408	0.000841452389280633	0.0288973540192516	0.788545969355358	0.098788029884966	0.921974867381084	FCN1	0.264638769833724	0.376097107318966	0.977833831262836	1.0360018249409	0.00147296649002716	0.0573600204305853	0.77136305510718	0.0126442832759795	0.91391095918825
FERMT3	1.12805115269329	0.000494972073135518	0.0555822211332893	1.35564230524517	1.73634630888567e-05	0.00423578688352126	0.22759115255188	0.39454193918545	0.963195811776739	FERMT3	0.453917497571975	0.0374244795351005	0.618247068810117	0.69805099380334	0.00274829851387451	0.0792721909523682	0.244133496231364	0.265431146898512	0.999858517549214
FGD3	0.620390162719165	0.0312806331281168	0.345503261615711	0.840093393677196	0.00208853040253415	0.0473567574766918	0.219703230958032	0.377968684685269	0.963195811776739	FGD3	0.327200220676518	0.0570976481026634	0.720739856158379	0.608214817658411	0.0010372682437291	0.049450077238957	0.281014596981893	0.106711914997491	0.999858517549214
FGF1	1.04210735700483	0.00149980087891571	0.0943141450479038	1.25100705227509	0.000221304456919567	0.0153967200557293	0.208899695270264	0.437137274994414	0.966499852072356	FGF1	0.611793296717588	0.000557188169966349	0.169767645041177	0.683426328740028	0.000255716156045335	0.0235883635489785	0.0716330320224397	0.677825999511196	0.999858517549214
FGR	1.12582931663107	0.00182831720167579	0.105215757159562	1.20525780903441	0.0003378648077345	0.0185288727311451	0.0794284924033484	0.79716667244968	0.985628267101122	FGR	0.490909128319841	0.0233566293063722	0.560639593385869	0.675051987104315	0.00335386870568399	0.088424127338561	0.184142858784474	0.394793472317069	0.999858517549214
FIBCD1	1.23403362442664	0.0064280301831199	0.182713829499268	1.27403983370497	0.00285347267400819	0.0548863856342569	0.0400062092783313	0.908700285854431	0.992748041936285	FIBCD1	1.38948844427912	7.82523983381103e-06	0.0265558763988234	1.54146809640508	1.83251674556359e-06	0.00119570424814994	0.151979652125963	0.573304000379871	0.999858517549214
FJX1	-0.211238641297627	0.356460703721796	0.754121186746364	0.388224037857084	0.0740765399323433	0.33220569366172	0.59946267915471	0.00880285974545718	0.751196382316557	FJX1	0.0253703972274333	0.845277369248459	0.997365210116601	0.444464173009468	0.00163807029626612	0.061371596863002	0.419093775782035	0.00220021099016548	0.652591747228873
FKBP5	-0.129425575854171	0.685996806136773	0.903362646893241	-0.60716208781726	0.0443965760471158	0.251871353043561	-0.477736511963088	0.112556623964551	0.923598043043093	FKBP5	-0.47707755423613	0.0258284389733853	0.581206329409387	-0.716490926872488	0.00205271997010375	0.0698545249482911	-0.239413372636358	0.272078304817544	0.999858517549214
FMNL1	0.573206145875272	0.0131971684056696	0.246016779673016	0.883579082929141	0.000140267207795051	0.012291254847872	0.310372937053869	0.129787385630565	0.923598043043093	FMNL1	0.356813680882805	0.00193267237737348	0.2521418237169	0.606594442259881	1.84768514850732e-06	0.00119570424814994	0.249780761377076	0.0300329612243082	0.997759514906541
FN1	0.569359040276198	0.0494308213828754	0.407811482067816	0.758549925274199	0.00765669848798056	0.0946066390475355	0.189190884998001	0.483678446109679	0.967158874012156	FN1	0.309055264188747	0.0352815882117028	0.606003074328882	0.50711466756147	0.00132583878031161	0.0542412836646447	0.198059403372723	0.181972725182287	0.999858517549214
FNDC4	-0.0859881807307908	0.732205269450583	0.920690847009759	0.843899069852015	0.00118755871093579	0.0355238228351595	0.929887250582806	0.000545972037840743	0.509059541361634	FNDC4	0.263405423760933	0.121752566593388	0.861481195417221	0.57804207921523	0.00169288329295468	0.0621291502808895	0.314636655454297	0.0705592619681358	0.999858517549214
FRMD4A	-0.337887347349638	0.0310283886253414	0.343697603325527	-0.477316706194578	0.00171941243193386	0.0428156771984455	-0.139429358844939	0.31280026399873	0.963195811776739	FRMD4A	-0.174605890618593	0.0305501584578915	0.585059005703489	-0.283648686530605	0.00118215277840453	0.0516949014045223	-0.109042795912012	0.184751081991927	0.999858517549214
GALNT6	1.11404620297335	0.00648796385645466	0.183212994640981	1.18016236811755	0.00222400366167757	0.0490975195120924	0.0661161651442038	0.852733417833744	0.989394493872237	GALNT6	0.464721009367288	0.0261965804566877	0.582760336472353	0.674328953088397	0.00240047333576938	0.0755053865060068	0.209607943721108	0.314293603675372	0.999858517549214
GBP5	1.06671198493516	0.0360697341787509	0.363392027737557	1.5870012156346	0.00121276401417936	0.0359126713160855	0.520289230699443	0.251456603072363	0.95886934769734	GBP5	0.709168970419626	0.00466032532857742	0.356715331736326	1.0795208927834	6.30624418291818e-05	0.0103197699347363	0.370351922363778	0.131482567813086	0.999858517549214
GCNT2	0.946109988333864	0.0109858114545189	0.227655749890259	0.6665048350943	0.0491571081707013	0.268083656947212	-0.279605153239563	0.372206279912087	0.963195811776739	GCNT2	0.767552240707147	2.84559704892348e-05	0.0420139548606178	0.520018754518146	0.00499551627723617	0.104589948880899	-0.247533486189001	0.157426951330768	0.999858517549214
GJC3	-1.17656617747415	0.0031914023003895	0.130884496081771	-1.86096760357304	1.7237283183403e-05	0.00423578688352126	-0.684401426098888	0.0794193609250902	0.917330765779016	GJC3	-0.395214550785086	0.0943460877588972	0.815051730232658	-1.03228502697777	0.000145747373717025	0.0173985137053458	-0.637070476192686	0.0157527573947606	0.926743830699203
GKAP1	-0.428142763220113	0.0570191403963035	0.430898255456896	-0.329544280942108	0.107985624776609	0.401798118983616	0.0985984822780053	0.621104703291134	0.976169718570582	GKAP1	-0.26055979216777	0.0394047909387367	0.631763523192336	-0.421414100328173	0.00210572073296735	0.0698814593828815	-0.160854308160403	0.215755375854787	0.999858517549214
GLB1	0.530796240296555	0.0358438089165065	0.362977179161249	0.814539271131345	0.00094369673491287	0.0308368709059635	0.28374303083479	0.209371928317264	0.939100828539374	GLB1	0.427670478196876	0.00188230485927338	0.2521418237169	0.644960333435724	1.61113482548841e-05	0.00533435500243686	0.217289855238849	0.111151373985783	0.999858517549214
GLIPR2	0.353209523316117	0.184766505724529	0.623631032799706	0.678919560499884	0.00709933364881838	0.0904941187361543	0.325710037183767	0.18941617094763	0.939100828539374	GLIPR2	0.264871172801425	0.0523604028284143	0.698802977199397	0.546603466503064	0.000245221038111116	0.0234309524804561	0.281732293701639	0.0433522783617674	0.999858517549214
GLRB	-0.0962299606019822	0.663026618351551	0.894679739788119	-0.543225744415173	0.0144570035791251	0.13325872549905	-0.44699578381319	0.0366750272319342	0.881422603436638	GLRB	-0.137511767605884	0.216334914508936	0.942979928183467	-0.410280443319372	0.00082342485254282	0.0435802960061417	-0.272768675713488	0.0198507601609093	0.962516255804158
GLUL	-1.07737222255778	7.08908246816859e-05	0.0263956389058204	-1.20523244109463	3.54748538145406e-06	0.00230685111373093	-0.127860218536855	0.548554396729864	0.97329832920126	GLUL	-0.678235516609445	1.73122840019151e-05	0.0308093734169082	-0.818387424856697	1.82523259000286e-06	0.00119570424814994	-0.140151908247252	0.357143952562302	0.999858517549214
GLYAT	-0.0672320812717511	0.765487435021107	0.93033828068428	-0.386161367537722	0.0678982389375831	0.317479240822163	-0.318929286265971	0.121538678709863	0.923598043043093	GLYAT	-0.184447911141466	0.122025565540538	0.861481195417221	-0.4516776587441	0.000580074454430257	0.0372485229709476	-0.267229747602634	0.0314801014641478	0.997759514906541
GMIP	0.930764915170918	0.00135219527476676	0.0889870276403483	1.08006675566941	9.41089852568063e-05	0.0102426771722966	0.149301840498495	0.542848368693957	0.973272449974263	GMIP	0.526764576546546	0.00339737998705219	0.321341963294862	0.796878849634769	4.20720541862079e-05	0.00855685479212918	0.270114273088223	0.12931921183001	0.999858517549214
GNAI1	-0.280261746275992	0.205613209429054	0.643216257756137	-0.701232085254419	0.00173675547999902	0.0428156771984455	-0.420970338978428	0.0410251823337092	0.881422603436638	GNAI1	-0.138319113811907	0.201865915195181	0.933913940098588	-0.413242724995515	0.000546949930560628	0.0359977797906828	-0.274923611183608	0.0155122098833843	0.926743830699203
GPBAR1	0.397020680689255	0.134443173108902	0.566310347221749	0.857256960039519	0.00113623870702569	0.0346308712457847	0.460236279350264	0.060982253330848	0.900510176017247	GPBAR1	0.45383764364443	0.00480924166306185	0.362270759560908	0.613626557531735	0.000362808624353524	0.0289772439174003	0.159788913887305	0.316825196951963	0.999858517549214
GPC1	0.742350309379291	0.0174054146390928	0.275161130422932	1.25672456266951	9.93144184203207e-05	0.0104088867128083	0.51437425329022	0.0684074190799275	0.914237094883789	GPC1	0.608140830743472	0.00496858354056167	0.364476458366726	0.8353867096685	0.00031297705918741	0.0266380985808634	0.227245878925028	0.289247515703385	0.999858517549214
GPD1L	-0.607182607381982	0.00365188443567965	0.139858830501135	-0.876195223280309	4.08744026474367e-05	0.00707674370472585	-0.269012615898327	0.134730819198597	0.923598043043093	GPD1L	-0.380366786762656	0.000325500571128894	0.150600611390219	-0.54670757111099	2.74350570234318e-06	0.00158789368321843	-0.166340784348333	0.113717251906949	0.999858517549214
GRM7	1.080580528125	0.0189517891014591	0.286790228873309	1.26608874795457	0.00399891460078868	0.0658680357235844	0.185508219829567	0.632484101951297	0.976741702667525	GRM7	0.693403250980142	0.00727462213235476	0.392484804258958	0.779145104271813	0.00385044867575054	0.0941904429495885	0.0857418532916715	0.730251469303798	0.999858517549214
GRTP1	-0.489907169587669	0.0250006241179905	0.32254418557869	-0.488689466553139	0.0158684756763064	0.141032074336721	0.00121770303452945	0.995074654209694	0.999644896183909	GRTP1	-0.227984653813088	0.067288103840961	0.744144457919915	-0.389650896641305	0.00384869820934377	0.0941904429495885	-0.161666242828217	0.208017112418187	0.999858517549214
GZMB	0.641853132176728	0.159498985675865	0.602121437654164	1.14943719485484	0.00849306142126632	0.0997247519082964	0.507584062678114	0.197370236122204	0.939100828539374	GZMB	0.238542874883991	0.321254543488564	0.971359196423283	0.824219699251343	0.00138059788238588	0.0557767902189605	0.585676824367352	0.0170239547811502	0.940592430058201
GZMH	0.713395041703065	0.201361455406766	0.641218472238048	1.19452313987764	0.0197887115892888	0.160086037894138	0.481128098174575	0.312086228141376	0.963195811776739	GZMH	0.164611444934903	0.48115756411513	0.988245312633705	0.815937391706017	0.0012007099769192	0.0520767311221955	0.651325946771113	0.00700332897520568	0.793123550291601
HADH	-0.432478684348506	0.00815964452039292	0.199053121239723	-0.873945860061176	1.62771920344231e-06	0.00153537326730035	-0.441467175712671	0.00369511140465379	0.672945539147503	HADH	-0.244763839714618	0.0306173866432867	0.585059005703489	-0.498352688655033	7.1331483413727e-05	0.0108165948947966	-0.253588848940414	0.0300136213332265	0.997759514906541
HBD	1.2038454563691	0.14817943904296	0.586951534999675	1.67219038432081	0.0276038351609046	0.191642131350167	0.468344927951714	0.496725187147554	0.96816676247843	HBD	0.730693523214352	0.147400600758385	0.890357043171669	2.24053813433845	3.12555244763895e-05	0.00794615896375638	1.5098446111241	0.00197991478047826	0.62490546329919
HBM	2.28681342012289	0.00273849322613423	0.123792142672758	2.36242482060583	0.00140923449467677	0.0395820865932357	0.0756114004829444	0.895277305881433	0.990893609116139	HBM	0.946745832590049	0.0601332310170068	0.725653079877864	2.34334404305674	1.54606716799782e-05	0.00524079958828212	1.39659821046669	0.00372198995594357	0.74708344871874
HES2	1.25427760274479	0.0732515973295027	0.466018031795016	1.93974974936123	0.00306296869741054	0.0567928066826226	0.685472146616447	0.214897839152886	0.939100828539374	HES2	1.09435900652192	0.00380449697848382	0.328467699222134	1.71808265308658	1.46466503504154e-05	0.00508596002533814	0.623723646564662	0.0678604531956356	0.999858517549214
HIBADH	-0.321170232518095	0.026310637187531	0.329156019247268	-0.522469551134295	0.000342591151478011	0.0187152677819918	-0.2012993186162	0.117265767304221	0.923598043043093	HIBADH	-0.102912726681391	0.226313561542689	0.946329625300154	-0.286692927637983	0.00202292662785168	0.0693951477521981	-0.183780200956592	0.0379747769304789	0.999858517549214
HK3	1.81169018773965	9.8208050310608e-05	0.0302075153009738	1.77180173909427	2.11443831220996e-05	0.00450519906600358	-0.0398884486453719	0.911000700161596	0.992748041936285	HK3	0.640205495384521	0.0285118081362156	0.583493892888878	0.906597190815278	0.00348477467301702	0.0893923189544925	0.266391695430757	0.359510079344168	0.999858517549214
HLA-DPB1	0.436084736240314	0.171851156122882	0.614448424362687	0.851951816309386	0.00541997779947795	0.0776973311902872	0.415867080069073	0.166299549202433	0.933560365005981	HLA-DPB1	0.233427886105373	0.140738345035225	0.883193612091931	0.59768384508652	0.000556061368828615	0.0361490671598767	0.364255958981147	0.0257002951625485	0.997759514906541
HLF	-0.531200338446779	0.0447550283598314	0.394064603915169	-1.08363183937351	0.000122068585424828	0.0114380689746748	-0.552431500926732	0.0300286541919689	0.873781996094419	HLF	-0.29642232620972	0.0397909187153859	0.633259401158077	-0.667954596516686	3.54457200114582e-05	0.00841067859671883	-0.371532270306967	0.013672341561695	0.91391095918825
HMGB3	0.611234756565386	0.00407169729594763	0.148098830437951	0.50717325106683	0.0097860875164461	0.107921552821665	-0.104061505498556	0.565949578523758	0.975811282181533	HMGB3	0.396345516911184	0.000219460955091355	0.117208353089698	0.335429980659293	0.00249034167914694	0.0756811727202384	-0.0609155362518911	0.558824375166207	0.999858517549214
HMOX1	0.259137935734321	0.378841258700236	0.764617680021643	0.786435999953278	0.00610578054154675	0.083308282432348	0.527298064218957	0.0583814203847019	0.900510176017247	HMOX1	0.365140257076549	0.0298989555671264	0.584378704734733	0.568027595741674	0.00162918690441785	0.0611998257472213	0.202887338665125	0.230814374952177	0.999858517549214
HRSP12	-0.383755267014994	0.120722345619766	0.54553112198369	-0.411816414501225	0.07461792126501	0.333531611732475	-0.028061147486231	0.897625236062699	0.990893609116139	HRSP12	-0.363288551060576	0.00928367546435232	0.420643156637944	-0.452308558141958	0.00251785247431199	0.0756811727202384	-0.0890200070813818	0.527742457606103	0.999858517549214
IFITM10	0.956460119408791	0.0110166598993617	0.227655749890259	1.01034903225009	0.00346452072359842	0.0608064464357322	0.0538889128412945	0.87167719684096	0.990782445802851	IFITM10	0.525912645526469	0.0117744224602256	0.451839494787688	0.781489499750532	0.000473711333937095	0.0335533744341414	0.255576854224063	0.218102368193466	0.999858517549214
IKBKE	0.935330408437105	0.00108012609439739	0.0787768253073642	1.06498500709444	9.40948609711067e-05	0.0102426771722966	0.129654598657337	0.582882650270661	0.976169718570582	IKBKE	0.644550723772271	5.99245265563953e-06	0.0265558763988234	0.576337626980016	8.19223231958617e-05	0.0120049009003372	-0.0682130967922546	0.61011015368411	0.999858517549214
IKZF1	1.14433742200201	0.00128906208937316	0.0870882263860517	1.15995526626056	0.000528207756826802	0.022510878166694	0.0156178442585473	0.955805081000982	0.997287689854384	IKZF1	0.512461388808423	0.016042285993083	0.480455075100187	0.658613923817103	0.00351197434374327	0.0894454002359085	0.14615253500868	0.490566385124881	0.999858517549214
IL12RB1	0.988950505333428	0.0184293915715502	0.282189326979149	1.42284827985312	0.000419874830133309	0.0202684323169679	0.433897774519696	0.230171733145519	0.942338953530638	IL12RB1	0.288178134728735	0.218565959269911	0.942979928183467	0.86297440529685	0.00062182597743158	0.0385019995905841	0.574796270568116	0.0159158207639949	0.928662050069651
IL2RB	0.806682623404002	0.0121502851951703	0.237123289967537	1.07020445042176	0.000811696136506422	0.0284979866884103	0.263521827017759	0.353845922272301	0.963195811776739	IL2RB	0.44230247336026	0.0127777548491732	0.458228956644026	0.76598770472237	7.21354266148843e-05	0.0108165948947966	0.32368523136211	0.0687029278516009	0.999858517549214
IL2RG	1.66152248262378	5.55899043620821e-06	0.00723410666180408	1.48290421654775	9.8082468101494e-06	0.00330421152659057	-0.178618266076033	0.50401180572121	0.968932303803791	IL2RG	0.746557356335729	9.68725691298427e-05	0.0811279274530336	0.827156948546898	4.08507937585707e-05	0.00855283456971722	0.0805995922111688	0.659167406025321	0.999858517549214
INSR	-0.218251920026347	0.100889009351163	0.518322897548938	-0.521768499316051	0.000196606046289861	0.0142797589536884	-0.303516579289704	0.0161724349559009	0.85701791082787	INSR	-0.105245485094751	0.191547188480916	0.928603176073411	-0.288231510082312	0.00109487260242045	0.0506699057493701	-0.182986024987562	0.0292814536351132	0.997759514906541
IPCEF1	0.523585353652489	0.171938188644629	0.614448424362687	0.851927079553923	0.0208134516133725	0.164932383886557	0.328341725901434	0.337031460280992	0.963195811776739	IPCEF1	0.35373792732251	0.0790269594603569	0.7695669096013	0.721774651062085	0.00082781955144386	0.0436506183478009	0.368036723739575	0.0691149478045002	0.999858517549214
IQGAP3	1.0118874464774	0.0525580317033897	0.417216507080016	1.56209483126182	0.00129419720719226	0.0375115425077526	0.550207384784423	0.246865683229373	0.95695960329107	IQGAP3	0.60656811816823	0.02351338880605	0.561678047704252	0.882388100934594	0.00179351196546603	0.0643179593257931	0.275819982766363	0.29329289430004	0.999858517549214
IRF8	0.835107613644792	0.0515892805311257	0.416392886614317	1.29635424194502	0.00160864844692692	0.0424641173051659	0.461246628300232	0.217330702317871	0.940658338053091	IRF8	0.584037664624133	0.00200516777785743	0.2521418237169	0.817658621104768	5.83356152436339e-05	0.0101254474457493	0.233620956480635	0.209648181050401	0.999858517549214
ITGAL	1.0050532436693	0.00194353353725596	0.108974822496414	0.888021587442842	0.0026763580268367	0.0540031068389082	-0.117031656226454	0.665214563578743	0.982274777963413	ITGAL	0.471799326398585	0.00955357258835687	0.420643156637944	0.630993689654892	0.00113190653071892	0.0508358147566098	0.159194363256307	0.379102105885815	0.999858517549214
ITGAX	2.07807674009357	0.000143274313629624	0.034305831478032	1.725967359007	0.000229182642677826	0.01560098556619	-0.352109381086568	0.406616669855519	0.963195811776739	ITGAX	0.862314035090155	0.00156492394080641	0.247553579391787	0.864695484687731	0.00233514938335655	0.074208753952784	0.00238144959757669	0.99283493068945	0.999858517549214
ITGB7	0.515440432706348	0.0480775338303388	0.404576470657314	0.741989126564815	0.00303486502906197	0.0565748422874807	0.226548693858468	0.343020484319605	0.963195811776739	ITGB7	0.384187129983027	0.00490628307994955	0.364476458366726	0.449219493779991	0.00184903018598642	0.0654841859648972	0.0650323637969641	0.630279364027609	0.999858517549214
ITK	0.497571181911844	0.167369127449032	0.61112407336164	0.98334313545136	0.00605778423084012	0.0828131295479777	0.485771953539516	0.137467982940119	0.924984232794937	ITK	0.421587522402452	0.0179473436421338	0.503976985075066	0.672772013059329	0.00042288255803165	0.0315213559094063	0.251184490656877	0.157074797124302	0.999858517549214
ITSN1	-0.197186843686424	0.399297120488565	0.775838362783948	-0.556908630373103	0.0134036131761677	0.128836768226628	-0.359721786686678	0.0889145374248666	0.917330765779016	ITSN1	-0.184307260380309	0.0868920327928028	0.79193030137202	-0.39537549409627	0.000796402768388043	0.0429484326270476	-0.211068233715962	0.0579218891981795	0.999858517549214
