Symbol	log2FC_SAF1_SAF2.arc	pvalue_SAF1_SAF2.arc	padj_SAF1_SAF2.arc	log2FC_SAF1_SAF3.arc	pvalue_SAF1_SAF3.arc	padj_SAF1_SAF3.arc	log2FC_SAF2_SAF3.arc	pvalue_SAF2_SAF3.arc	padj_SAF2_SAF3.arc	log2FC_SAF1_SAF2.all	pvalue_SAF1_SAF2.all	padj_SAF1_SAF2.all	log2FC_SAF1_SAF3.all	pvalue_SAF1_SAF3.all	padj_SAF1_SAF3.all	log2FC_SAF2_SAF3.all	pvalue_SAF2_SAF3.all	padj_SAF2_SAF3.all
LRRC16A	0.843773104095066	0.000412053261224956	0.0498302700262555	0.844849604642538	0.000255764853546935	0.0163473241105138	0.00107650054747232	0.995587696051377	0.999644896183909	0.34874551220596	0.00563829962658364	0.366125327215202	0.439680865040038	0.00102307598490806	0.049450077238957	0.0909353528340782	0.467129949878385	0.999858517549214
LRRC8A	-0.408328575543538	0.010283154852537	0.222165039211028	-0.410994777522652	0.00614866399481002	0.0838125692317601	-0.00266620197911334	0.984728897422267	0.99882122696843	-0.13663937871058	0.144617658544617	0.887116439779413	-0.121955102878013	0.217643869246126	0.647827909996638	0.0146842758325671	0.877802695261653	0.999858517549214
LRRK1	0.334836688304106	0.0926347944224853	0.502589086067308	0.503293765041471	0.00830392262529778	0.0982653310831444	0.168457076737365	0.353688964591013	0.963195811776739	0.166303154236873	0.177918572985153	0.915244341087333	0.317716781669158	0.0159586520119452	0.189184949305435	0.151413627432285	0.22939672116197	0.999858517549214
LRRN2	-0.662365599044498	0.0409744593538846	0.383362617098333	-0.913544768185287	0.00351381629726087	0.0608531050060515	-0.251179169140789	0.38780284332242	0.963195811776739	-0.168847309213311	0.351499837133968	0.974037028377572	-0.24057536422734	0.211292412092123	0.642273089334509	-0.0717280550140289	0.70116750534659	0.999858517549214
LSM12	-0.435402493688486	0.00990332245502218	0.216237823173007	-0.415135588565169	0.00727859553182196	0.0917070385233282	0.0202669051233174	0.888844994448644	0.990893609116139	-0.189310960523838	0.0247323222224519	0.565685857427288	-0.150819465638645	0.0881499925909452	0.43341406842019	0.0384914948851932	0.652008828888915	0.999858517549214
LST1	1.32100524798023	0.000167139361981644	0.0363823820412043	1.44536242053411	1.85899812333401e-05	0.00431196138476278	0.124357172553881	0.641577360069249	0.979939474813798	0.387149128639841	0.103814675082189	0.830819840075831	0.780051920494448	0.00229747603679129	0.0737852248229113	0.392902791854606	0.103157494452631	0.999858517549214
LTB	0.813056515203413	0.0345040833505411	0.355164807566652	1.44328954912905	0.000310635008522341	0.017689223962438	0.630233033925642	0.0796964000736592	0.917330765779016	0.305696245372654	0.202423927727625	0.934273670944619	0.848093220229317	0.00111425593116565	0.0506826252140745	0.542396974856662	0.0272747807301508	0.997759514906541
LY75	0.963378031115422	0.00104885751870077	0.0778224471352607	0.662151371983881	0.0119990367184534	0.120151713042744	-0.301226659131541	0.224088533166357	0.941674871124444	0.546560359009478	0.0025069586430706	0.278840392198407	0.464983618161664	0.0132091505862863	0.170034970069583	-0.0815767408478135	0.646255608577607	0.999858517549214
LY9	1.3301800836118	0.0047199272663226	0.156765847162438	1.58398666915784	0.000507785097337557	0.0222435026075204	0.253806585546032	0.517427119922542	0.971049822374752	0.605342304792157	0.0116908325825986	0.451839494787688	0.506804572208231	0.0426003384003321	0.309236676393335	-0.0985377325839256	0.677451407063823	0.999858517549214
LY96	0.835448212123263	0.057197502026301	0.431337781093032	1.32147767666758	0.00151481308949917	0.0412174815448533	0.486029464544317	0.204026482850689	0.939100828539374	0.0483087585410321	0.862089980615715	0.997365210116601	0.414454705677221	0.157889906128311	0.563013296715348	0.366145947136189	0.198816737279763	0.999858517549214
LYN	0.77578566330216	0.00553970143624362	0.172573066681863	0.796479270309626	0.00251468048920605	0.052555707890364	0.0206936070074662	0.928817692027284	0.994865855096536	0.427062993093582	0.0128717286876042	0.459608109501036	0.596047676802807	0.00115142794891261	0.0510543908519458	0.168984683709224	0.324300855508973	0.999858517549214
LYSMD1	-0.544395822770614	0.000524827083422387	0.0575641736693283	-0.407636849316486	0.00331106693866341	0.059226657541275	0.136758973454128	0.294512038549894	0.963195811776739	-0.157732966902868	0.108580051594585	0.841083227681941	-0.205826347531884	0.049094033073104	0.32938348202723	-0.0480933806290151	0.632425494024556	0.999858517549214
LYZ	2.80318454702651	0.000992576103382574	0.0778224471352607	2.44201135061661	0.00145979591645907	0.0404993184744694	-0.361173196409903	0.57736600800237	0.975847510367096	1.06095600707018	0.0104083925244001	0.430557588445242	0.985259106540293	0.0217699431881384	0.220041899085221	-0.0756969005298824	0.852679431723675	0.999858517549214
MAB21L1	-0.790432904396654	0.0331348988033865	0.352270027685768	-1.41077195730693	0.000213674776688819	0.0150412159968662	-0.620339052910273	0.0690413747083874	0.91552615815274	-0.293411259780352	0.123352588355309	0.865961933143261	-0.671481283688604	0.00142842041907105	0.0566474136666142	-0.378070023908253	0.0609171446675512	0.999858517549214
MACROD1	-0.268862099565561	0.13798024831432	0.570530847015515	-0.496634411534151	0.00505976480873379	0.0744364462223787	-0.22777231196859	0.182798727758636	0.937108405455411	0.0198058813364569	0.899602457091787	0.997365210116601	-0.212797696367157	0.203411023926815	0.631037395997053	-0.232603577703614	0.154618805774767	0.999858517549214
MAGI1	-0.149498292079573	0.391218116393755	0.7712123662334	-0.46934341020148	0.00724932080227977	0.0915991503051479	-0.319845118121908	0.054689370702602	0.900510176017247	-0.093636461887517	0.283302973735683	0.965813213418647	-0.22928262389867	0.0148108585632025	0.181777752900271	-0.135646162011153	0.132687107823116	0.999858517549214
MAN2B1	0.549974593976837	0.0429549864035666	0.38686830211589	0.839320428684564	0.00134184169867315	0.0381239321175229	0.289345834707727	0.248453902015933	0.958146750506169	0.281377213497403	0.102567931023487	0.829776558846602	0.525838563386075	0.00450015845699376	0.101696438019397	0.244461349888672	0.163275484270394	0.999858517549214
